symbol,date,adjusted
AAPL,2002-01-15,0.325396642169127
AAPL,2002-01-16,0.311601024160113
AAPL,2002-01-17,0.337092927002856
AAPL,2002-01-18,0.332444403543297
AAPL,2002-01-22,0.327196070605085
AAPL,2002-01-23,0.345190354964668
AAPL,2002-01-24,0.348039449988269
AAPL,2002-01-25,0.348639259466921
AAPL,2002-01-28,0.348939164206248
AAPL,2002-01-29,0.345940116812984
AAPL,2002-01-30,0.361235258518629
AAPL,2002-01-31,0.370682257807411
AAPL,2002-02-01,0.366033734347852
AAPL,2002-02-04,0.380129257096192
AAPL,2002-02-05,0.381628780792824
AAPL,2002-02-06,0.369932495959095
AAPL,2002-02-07,0.364384258281557
AAPL,2002-02-08,0.36033554430065
AAPL,2002-02-11,0.374581019418654
AAPL,2002-02-12,0.370532305437747
AAPL,2002-02-13,0.375030876527643
AAPL,2002-02-14,0.368882829371452
AAPL,2002-02-15,0.358386163495029
AAPL,2002-02-19,0.33919226017814
AAPL,2002-02-20,0.346839831030963
AAPL,2002-02-21,0.322397594775863
AAPL,2002-02-22,0.340991688614099
AAPL,2002-02-25,0.35703659216806
AAPL,2002-02-26,0.354937258992775
AAPL,2002-02-27,0.32929540378037
AAPL,2002-02-28,0.325396642169127
AAPL,2002-03-01,0.351638306860185
AAPL,2002-03-04,0.364234305911893
AAPL,2002-03-05,0.352837925817491
AAPL,2002-03-06,0.360935353779303
AAPL,2002-03-07,0.365583877238862
AAPL,2002-03-08,0.369782543589431
AAPL,2002-03-11,0.375780638375959
AAPL,2002-03-12,0.370682257807411
AAPL,2002-03-13,0.367233353305157
AAPL,2002-03-14,0.366333639087178
AAPL,2002-03-15,0.374131162309664
AAPL,2002-03-18,0.370982162546737
AAPL,2002-03-19,0.372631638613032
AAPL,2002-03-20,0.373681305200674
AAPL,2002-03-21,0.363934401172567
AAPL,2002-03-22,0.361235258518629
AAPL,2002-03-25,0.350138783163553
AAPL,2002-03-26,0.351788259229848
AAPL,2002-03-27,0.351938211599512
AAPL,2002-03-28,0.354937258992775
AAPL,2002-04-01,0.366783496196168
AAPL,2002-04-02,0.360935353779303
AAPL,2002-04-03,0.356136877950081
AAPL,2002-04-04,0.373381400461348
AAPL,2002-04-05,0.370982162546737
AAPL,2002-04-08,0.368283019892799
AAPL,2002-04-09,0.361385210888293
AAPL,2002-04-10,0.369782543589431
AAPL,2002-04-11,0.372781590982695
AAPL,2002-04-12,0.375780638375959
AAPL,2002-04-15,0.37488092415798
AAPL,2002-04-16,0.385977399513056
AAPL,2002-04-17,0.391525637190594
AAPL,2002-04-18,0.381028971314171
AAPL,2002-04-19,0.374581019418654
AAPL,2002-04-22,0.36783316278381
AAPL,2002-04-23,0.363634496433241
AAPL,2002-04-24,0.356436782689407
AAPL,2002-04-25,0.361685115627619
AAPL,2002-04-26,0.345040402595005
AAPL,2002-04-29,0.359285877713008
AAPL,2002-04-30,0.363934401172567
AAPL,2002-05-01,0.359585782452334
AAPL,2002-05-02,0.355237163732102
AAPL,2002-05-03,0.352538021078164
AAPL,2002-05-06,0.33964211728713
AAPL,2002-05-07,0.336942974633192
AAPL,2002-05-08,0.365433924869199
AAPL,2002-05-09,0.362734782215261
AAPL,2002-05-10,0.349688926054564
AAPL,2002-05-13,0.358985972973682
AAPL,2002-05-14,0.384028018707435
AAPL,2002-05-15,0.379079590508549
AAPL,2002-05-16,0.378029923920907
AAPL,2002-05-17,0.375030876527643
AAPL,2002-05-20,0.370982162546737
AAPL,2002-05-21,0.351788259229848
AAPL,2002-05-22,0.364684163020883
AAPL,2002-05-23,0.377580066811917
AAPL,2002-05-24,0.362134972736609
AAPL,2002-05-28,0.359585782452334
AAPL,2002-05-29,0.359585782452334
AAPL,2002-05-30,0.362884734584925
AAPL,2002-05-31,0.349389021315237
AAPL,2002-06-03,0.343540878898373
AAPL,2002-06-04,0.341591498092751
AAPL,2002-06-05,0.340691783874772
AAPL,2002-06-06,0.332294451173633
AAPL,2002-06-07,0.320898071079231
AAPL,2002-06-10,0.322097690036536
AAPL,2002-06-11,0.306802548330891
AAPL,2002-06-12,0.301254310653353
AAPL,2002-06-13,0.293006930321877
AAPL,2002-06-14,0.301404263023016
AAPL,2002-06-17,0.308002167288196
AAPL,2002-06-18,0.302154024871332
AAPL,2002-06-19,0.256718456863385
AAPL,2002-06-20,0.256568504493721
AAPL,2002-06-21,0.252669742882479
AAPL,2002-06-24,0.258967742408333
AAPL,2002-06-25,0.257018361602711
AAPL,2002-06-26,0.248171171792583
AAPL,2002-06-27,0.255818742645405
AAPL,2002-06-28,0.265715599043176
AAPL,2002-07-01,0.255818742645405
AAPL,2002-07-02,0.254019314209447
AAPL,2002-07-03,0.263166408758902
AAPL,2002-07-05,0.281010740748822
AAPL,2002-07-08,0.270064217763409
AAPL,2002-07-09,0.262866504019576
AAPL,2002-07-10,0.259717504256648
AAPL,2002-07-11,0.274412836483641
AAPL,2002-07-12,0.262416646910586
AAPL,2002-07-15,0.273363169895999
AAPL,2002-07-16,0.267814932218461
AAPL,2002-07-17,0.234375553783569
AAPL,2002-07-18,0.224778602125125
AAPL,2002-07-19,0.224328745016135
AAPL,2002-07-22,0.223728935537482
AAPL,2002-07-23,0.216981078902639
AAPL,2002-07-24,0.227927601888052
AAPL,2002-07-25,0.215331602836344
AAPL,2002-07-26,0.215031698097017
AAPL,2002-07-29,0.225228459234114
AAPL,2002-07-30,0.231376506390305
AAPL,2002-07-31,0.228827316106031
AAPL,2002-08-01,0.221929507101524
AAPL,2002-08-02,0.216681174163312
AAPL,2002-08-05,0.209783365158806
AAPL,2002-08-06,0.221029792883545
AAPL,2002-08-07,0.225378411603778
AAPL,2002-08-08,0.229427125584684
AAPL,2002-08-09,0.224928554494788
